Date,TAm,TAx,TAn,TAi,NSi,PT,VVi,VDi,VVxi,HAi,PAi
2024-10-05 17:00,7.8,8.2,7.2,7.2,null,0,0.1,97.4,4,96.6,994.3
2024-10-05 18:00,6.6,7.2,6.1,6.1,null,0,1,101.9,4.7,98.4,994.4
2024-10-05 19:00,6,6.1,5.9,6.1,null,0,1.9,121.2,4.8,99.8,994.7
2024-10-05 20:00,6.1,6.2,6.1,6.1,null,0,0.3,63.1,5.5,100,994.8
2024-10-05 21:00,5.8,6.1,5.3,5.5,null,0,0.1,119.5,5.2,100,994.5
2024-10-05 22:00,5,5.5,4.8,4.8,null,0,2.7,275.8,4.4,100,994.8
2024-10-05 23:00,4.8,4.9,4.7,4.8,null,0,0,,3.2,100,994.7
2024-10-06 0:00,4.8,4.9,4.7,4.7,null,0,0.9,90.4,5,100,994.4
2024-10-06 1:00,4.2,4.7,3.8,3.8,null,0,0.1,358.2,5.4,100,994.5
2024-10-06 2:00,3.6,3.8,3.2,3.2,null,0,2.1,167.9,5.2,100,994.4
2024-10-06 3:00,2.9,3.2,2.6,2.6,null,0,0.9,122.9,6.3,100,994.2
2024-10-06 4:00,2.2,2.6,1.7,1.7,null,0,1.1,155.6,3.9,100,994
2024-10-06 5:00,1.3,1.8,0.8,0.9,null,0,0,,2.7,100,994.2
2024-10-06 6:00,0.7,1.1,0.3,0.4,null,0,2.5,131.2,3.7,100,994.3
2024-10-06 7:00,1,1.8,0.4,1.8,null,0,3.1,155.6,7.2,100,994
2024-10-06 8:00,3.7,6,1.8,6,null,0,2,168.5,6.5,100,993.9
2024-10-06 9:00,8.5,9.9,6,9.9,null,0,6.3,144.5,13.3,87.5,994.2
2024-10-06 10:00,10.8,12.1,9.7,12.1,null,0,5.5,126.3,15.3,77.4,994
2024-10-06 11:00,12.2,13.5,11.6,12,null,0,4.5,170.7,11.1,78.2,993.2
2024-10-06 12:00,12.8,13.3,12,13.2,null,0,5.6,170.2,14.5,69.1,992.3
2024-10-06 13:00,13,13.4,12.7,13.3,null,0,3.7,206.1,13.3,71.9,991.5
2024-10-06 14:00,13.5,13.8,13.2,13.7,null,0,4.2,189.6,15.7,71.8,990.7
2024-10-06 15:00,13.2,13.7,13,13,null,0,5.7,157.8,13.6,76.7,990.2
2024-10-06 16:00,12.6,13,12.3,12.3,null,0,6,155.9,14.3,82.8,990.1
2024-10-06 17:00,12,12.3,11.6,11.7,null,0,5.8,148.6,10.5,85,990
2024-10-06 18:00,11.8,12,11.5,11.9,null,0,4.5,150.9,14.3,84.7,989.9
2024-10-06 19:00,11.8,12.1,11.6,11.9,null,0,7.2,103.2,13.9,82.9,989.6
2024-10-06 20:00,12.1,12.3,11.8,12.3,null,0,5.7,138.1,21.8,80.5,989.4
2024-10-06 21:00,12,12.4,11.5,11.9,null,0,9.6,159,21,77.7,989.2
2024-10-06 22:00,11.6,11.9,11,11.6,null,0,10.2,125.2,18.8,82,988.5
2024-10-06 23:00,11.9,12.1,11.6,11.9,null,0,6.2,104.7,20.7,83.4,988.1
2024-10-07 0:00,11.9,12.3,11.6,12.2,null,0,6,93.4,21.5,81.1,987.4
2024-10-07 1:00,11.9,12.3,11.5,11.5,null,0,8.4,106,19.4,87.6,987.3
2024-10-07 2:00,11.3,11.5,11.1,11.5,null,0,3.1,65.7,18.1,84.9,987
2024-10-07 3:00,11.3,11.5,10.9,10.9,null,0,3.9,80.7,18.4,91.6,986.8
2024-10-07 4:00,10.8,11.1,10.6,11.1,null,0,7,88.7,19.6,85.7,986.1
2024-10-07 5:00,11.2,11.3,11,11.2,null,0,8.5,116.9,19.8,82.3,985.6
2024-10-07 6:00,11.4,11.8,10.7,11.6,null,0,6.9,112.7,17.8,78.7,985.3
2024-10-07 7:00,12.1,12.5,11.6,12.5,null,0,10.6,121.6,22.2,76.8,985
2024-10-07 8:00,12.6,12.7,12.4,12.7,null,0,9.8,130.7,26.7,73.1,985
2024-10-07 9:00,12.8,13.4,12.3,12.6,null,0,9.8,122,33.7,73.2,985.1
2024-10-07 10:00,12.1,12.6,11.8,12,null,0,10.4,144.3,23,76.7,985.1
2024-10-07 11:00,12,12.2,11.8,11.8,null,0,5.4,123.1,17.9,76.9,984.7
2024-10-07 12:00,11.8,12.1,11.6,12.1,null,0,6.5,147.2,17.4,76.8,984
2024-10-07 13:00,12.3,12.6,12.1,12.5,null,0,10.8,104.2,19.3,74.7,983.5
2024-10-07 14:00,12.4,12.7,12.1,12.2,null,0,5.5,60.6,21.2,75.9,983.3
2024-10-07 15:00,11.8,12.2,11.6,11.6,null,0,4.6,124.2,19.1,76.8,983.2
2024-10-07 16:00,11.4,11.6,11.2,11.3,null,0,7,146,23.4,76.8,983
2024-10-07 17:00,11.1,11.3,11,11,null,0,6.6,116.4,18.1,78.2,982.9
